,id,latitude,longitude,accommodates,price
223,4330122,19.4,-99.14271,1.0,500.0
224,2932923,19.440629,-99.16809,4.0,1511.6
225,2942919,19.34682,-99.16616,2.0,800.0
226,2943836,19.36295,-99.15335,4.0,966.0
227,2956545,19.38614,-99.16783,1.0,1250.0
228,2984619,19.43661,-99.20527,2.0,1502.0
229,2984948,19.42962,-99.20321,2.0,1427.0
230,2985126,19.40522,-99.2,2.0,1201.0
231,2986194,19.42482,-99.2,4.0,1577.0
232,2993993,19.4017,-99.2,7.0,1511.6
233,4343260,19.33648,-99.20153,2.0,1511.6
234,4390555,19.39477,-99.15369,1.0,386.0
235,4391108,19.43144,-99.20925,1.0,773.0
236,4409975,19.35332,-99.14794,2.0,976.0
237,4421504,19.41624,-99.15748,6.0,1109.0
238,4430765,19.35265,-99.16293,1.0,500.0
239,4439986,19.41304,-99.18398,4.0,1511.6
240,4457362,19.335982165534283,-99.12379880851051,2.9,1511.6
241,4469994,19.40662,-99.17301,2.0,1511.6
242,4474437,19.41035,-99.17145,4.0,2300.0
243,3008799,19.353416442871094,-99.16253662109376,2.0,1024.0
244,3013008,19.44336,-99.20072,3.0,1364.0
245,3049887,19.42503,-99.2,2.0,1000.0
246,3057573,19.42936,-99.19195,4.0,1065.0
247,3105424,19.432260303641524,-99.19035056909291,4.0,1514.0
248,3148012,19.41121,-99.15957,4.0,1836.0
249,3157656,19.43432,-99.14581,5.0,1203.0
250,3176573,19.43716,-99.20436,6.0,1511.6
251,3183133,19.40303,-99.2,1.0,1070.0
252,4489287,19.37819,-99.16773,5.0,1546.0
253,4492814,19.42489,-99.17724,3.0,1932.0
254,4509191,19.40338,-99.16555,1.0,1511.6
255,4509559,19.35339,-99.14815,3.0,1233.0
256,4519487,19.4,-99.17053,1.0,428.0
257,4565401,19.4106,-99.17732,4.0,1093.1
258,3197924,19.4076432,-99.1739316,1.0,640.0
259,3204960,19.40561382443991,-99.16012365370987,2.0,777.0
